SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
102799,Cash loans,F,N,Y,0,54000,418743,25749,342000,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.010032,-16569,-949,-904,-94,,1,1,0,1,0,0,,2,2,2,FRIDAY,6,0,0,0,0,1,1,School,,0.324892928,0.362277247,0.033,0,,,,0,0.069,0.125,,0.0071,,0.0254,,0,0.0336,0,,,,0,0.069,0.125,,0.0072,,0.0265,,0,0.0333,0,,,,0,0.069,0.125,,0.0072,,0.0259,,0,,block of flats,0.02,"Stone, brick",No,0,0,0,0,-587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102838,Cash loans,F,N,Y,1,148500,111384,8748,90000,Family,Working,Higher education,Separated,House / apartment,0.007305,-13741,-5521,-850,-4378,,1,1,1,1,1,0,Medicine staff,2,3,3,THURSDAY,9,0,0,0,0,0,0,Medicine,,0.59350398,0.67224289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102854,Cash loans,F,N,N,0,57150,136260,8334,112500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22521,365243,-10773,-4560,,1,0,0,1,0,0,,2,2,2,SATURDAY,13,0,0,0,0,0,0,XNA,,0.677823984,0.394495405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102862,Cash loans,F,N,Y,0,157500,323194.5,25663.5,279000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-15419,-4827,-7581,-4418,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.42732561,0.583410607,0.317031779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102863,Cash loans,F,N,N,0,202500,622575,23598,463500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-18610,-4647,-9764,-2153,,1,1,0,1,0,0,Laborers,2,3,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.569487265,0.697146908,0.0227,0.0501,0.9737,0.6396,0.0053,0,0.1034,0.1667,0.2083,0.0349,0.0185,0.0495,0,0,0.0231,0.052,0.9737,0.6537,0.0053,0,0.1034,0.1667,0.2083,0.0357,0.0202,0.0516,0,0,0.0229,0.0501,0.9737,0.6444,0.0053,0,0.1034,0.1667,0.2083,0.0355,0.0188,0.0504,0,0,reg oper account,block of flats,0.0389,"Stone, brick",No,0,0,0,0,-1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102867,Cash loans,F,N,N,1,54000,450000,16164,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-16043,-5407,-1844,-4476,,1,1,0,1,0,0,,3,2,2,SATURDAY,12,0,0,0,0,0,0,School,0.508410611,0.585105021,0.754406173,0.0619,0.0698,0.997,0.9592,0.008,0,0.1034,0.1667,0.2083,0.0125,0.0504,0.0606,0,0,0.063,0.0725,0.997,0.9608,0.0081,0,0.1034,0.1667,0.2083,0.0128,0.0551,0.0631,0,0,0.0625,0.0698,0.997,0.9597,0.0081,0,0.1034,0.1667,0.2083,0.0127,0.0513,0.0617,0,0,reg oper account,block of flats,0.0477,Mixed,No,0,0,0,0,-1716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102868,Cash loans,F,N,Y,0,58500,99000,10273.5,99000,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-13999,-6092,-5725,-5784,,1,1,0,1,0,0,Core staff,2,3,3,THURSDAY,15,0,0,0,0,0,0,Kindergarten,0.473116876,0.689068672,0.697146908,0.2165,0.0496,0.9871,0.8232,0.0322,0.04,0.0345,0.3333,0.375,0.0587,0.1748,0.0652,0.0077,0.009,0.2206,0.0515,0.9871,0.8301,0.0325,0.0403,0.0345,0.3333,0.375,0.06,0.1901,0.0677,0.0039,0.0046,0.2186,0.0496,0.9871,0.8256,0.0324,0.04,0.0345,0.3333,0.375,0.0597,0.1779,0.0664,0.0078,0.0092,reg oper account,block of flats,0.0688,Panel,No,0,0,0,0,-1790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102878,Cash loans,M,N,N,0,135000,517536,21487.5,432000,Family,Working,Higher education,Married,House / apartment,0.022625,-16529,-4288,-8624,-77,,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.567979391,0.285897872,,0.1124,0.0826,0.9881,0.8368,0.0778,0.12,0.1034,0.3333,0.375,0.0246,0.0908,0.1175,0.0039,0.0026,0.1145,0.0858,0.9881,0.8432,0.0785,0.1208,0.1034,0.3333,0.375,0.0252,0.0992,0.1224,0.0039,0.0028,0.1135,0.0826,0.9881,0.839,0.0783,0.12,0.1034,0.3333,0.375,0.0251,0.0923,0.1196,0.0039,0.0027,reg oper account,block of flats,0.1355,Panel,No,0,0,0,0,-899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102887,Cash loans,F,N,Y,0,180000,259794,27409.5,229500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-12450,-1922,-3244,-4258,,1,1,0,1,0,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.403615931,0.420936256,0.562060483,0.1485,0.0877,0.9851,0.796,0.0295,0.16,0.1379,0.3333,0.375,0.0456,0.121,0.1546,0,0,0.1513,0.091,0.9851,0.804,0.0298,0.1611,0.1379,0.3333,0.375,0.0466,0.1322,0.161,0,0,0.1499,0.0877,0.9851,0.7987,0.0297,0.16,0.1379,0.3333,0.375,0.0464,0.1231,0.1573,0,0,reg oper spec account,block of flats,0.1216,Panel,No,0,0,0,0,-505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102898,Cash loans,F,Y,Y,0,360000,440784,34956,360000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-17872,-673,-8850,-1413,14,1,1,1,1,1,0,Laborers,2,2,2,FRIDAY,9,0,1,1,0,1,1,Industry: type 9,,0.434187319,0.137654462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102904,Cash loans,F,N,Y,1,144000,523431,35109,427500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-14164,-1740,-3265,-4814,,1,1,0,1,0,0,,3,1,1,SUNDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.561478347,0.353584712,,0.1392,0.0813,0.9881,,,0.08,0.0345,0.625,,,,0.1229,,0.0686,0.1418,0.0843,0.9881,,,0.0806,0.0345,0.625,,,,0.1281,,0.0726,0.1405,0.0813,0.9881,,,0.08,0.0345,0.625,,,,0.1251,,0.07,,block of flats,0.0967,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102912,Cash loans,M,N,Y,2,252000,301464,19395,238500,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.006629,-11099,-2982,-4577,-2835,,1,1,0,1,0,0,Laborers,4,2,2,TUESDAY,6,0,0,0,0,0,0,Business Entity Type 2,0.439918453,0.474057447,0.624614658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102919,Cash loans,F,N,Y,0,157500,535306.5,25884,400500,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-22278,365243,-10830,-4916,,1,0,0,1,0,0,,1,2,2,SATURDAY,13,0,0,0,0,0,0,XNA,,0.663319254,0.7136314,0.1031,,0.9796,,,0,0.2069,0.1667,,0.0546,,0.09,,0.0722,0.105,,0.9796,,,0,0.2069,0.1667,,0.0559,,0.0938,,0.0764,0.1041,,0.9796,,,0,0.2069,0.1667,,0.0556,,0.0916,,0.0737,,block of flats,0.0925,"Stone, brick",No,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102927,Cash loans,F,N,N,0,54000,118512,9490.5,90000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-10537,-1629,-4719,-1127,,1,1,1,1,1,0,Medicine staff,2,2,2,WEDNESDAY,19,0,0,0,0,0,0,Medicine,,0.538907499,0.387625344,0.1474,0.1222,0.9871,0.8232,0.041,0.16,0.1379,0.3333,0.375,0.0521,0.1194,0.1479,0.0039,0.0011,0.1502,0.1268,0.9871,0.8301,0.0414,0.1611,0.1379,0.3333,0.375,0.0533,0.1304,0.1541,0.0039,0.0012,0.1489,0.1222,0.9871,0.8256,0.0413,0.16,0.1379,0.3333,0.375,0.053,0.1214,0.1505,0.0039,0.0011,reg oper spec account,block of flats,0.1165,Panel,No,0,0,0,0,-2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102932,Cash loans,M,Y,Y,1,135000,207396,16515,157500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0228,-13986,-391,-3213,-4256,4,1,1,0,1,0,1,Laborers,3,2,2,WEDNESDAY,15,0,0,0,0,0,0,Construction,,0.416534594,0.692559067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102933,Cash loans,M,N,N,0,180000,254700,18531,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,-10618,-3052,-4763,-1944,,1,1,1,1,0,0,Laborers,1,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.60095778,0.24496916,0.434733249,0.2299,0.1055,0.9811,,,0.16,0.1379,0.3333,,0.0862,,0.2152,,0,0.2342,0.1094,0.9811,,,0.1611,0.1379,0.3333,,0.0882,,0.2243,,0,0.2321,0.1055,0.9811,,,0.16,0.1379,0.3333,,0.0877,,0.2191,,0,,,0.2103,Panel,No,0,0,0,0,-1541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102935,Cash loans,F,N,Y,0,171000,732915,79065,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010032,-23460,365243,-12215,-4635,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,6,0,0,0,0,0,0,XNA,,0.522843061,0.662637792,0.0742,0.0565,0.9831,0.7688,0.018,0.08,0.069,0.3333,0.375,0.1184,0.0605,0.0768,0,0,0.0756,0.0587,0.9831,0.7779,0.0181,0.0806,0.069,0.3333,0.375,0.1211,0.0661,0.08,0,0,0.0749,0.0565,0.9831,0.7719,0.0181,0.08,0.069,0.3333,0.375,0.1204,0.0616,0.0782,0,0,reg oper account,block of flats,0.0702,Panel,No,0,0,0,0,-305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102958,Cash loans,F,N,Y,0,90000,248877,12834,189000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.008625,-16784,-1240,-9669,-326,,1,1,1,1,0,0,Sales staff,1,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,,0.541340891,0.558506628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102969,Cash loans,M,Y,Y,1,157500,509400,37197,450000,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11285,-1461,-8962,-3824,15,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,10,0,0,0,0,0,0,Industry: type 7,,0.172435089,0.72239289,0.1082,0.0427,0.9871,,,0.08,0.069,0.3333,,0.0852,,0.0905,,0,0.1103,0.0443,0.9871,,,0.0806,0.069,0.3333,,0.0871,,0.0943,,0,0.1093,0.0427,0.9871,,,0.08,0.069,0.3333,,0.0867,,0.0921,,0,,block of flats,0.0712,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
102971,Cash loans,F,N,Y,1,270000,964575,31243.5,675000,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,0.016612,-19964,-1637,-11162,-3501,,1,1,0,1,0,1,Managers,3,2,2,TUESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.706116981,0.609546523,0.746300213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102975,Cash loans,M,Y,N,0,225000,431730,46494,405000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-15645,-2169,-4886,-656,10,1,1,1,1,0,0,High skill tech staff,1,1,1,MONDAY,11,1,0,1,1,0,1,Business Entity Type 3,,0.662635206,,0.1316,0.0909,0.9886,0.8436,0.0994,0.1332,0.1148,0.3608,0.4025,,0.107,0.1384,0.0013,0.0013,0.1261,0.0871,0.9891,0.8563,0.0929,0.1208,0.1034,0.375,0.4167,,0.1093,0.1373,0,0,0.1249,0.0839,0.9891,0.8524,0.0927,0.12,0.1034,0.375,0.4167,,0.1026,0.1357,0,0,reg oper account,block of flats,0.1805,Panel,No,0,0,0,0,-334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102979,Cash loans,F,N,Y,1,112500,431280,22149,360000,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.006008,-12802,-2250,-6594,-4770,,1,1,0,1,0,0,Cooking staff,3,2,2,MONDAY,13,0,0,0,0,0,0,School,0.322759302,0.478573849,0.614414378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102982,Cash loans,F,Y,Y,1,207000,332946,14665.5,238500,Unaccompanied,Working,Higher education,Married,House / apartment,0.00712,-14415,-6389,-535,-4719,8,1,1,0,1,0,0,Managers,3,2,2,SATURDAY,10,0,0,0,0,0,0,Police,0.640061581,0.57992001,0.529889834,0.0619,0.0779,0.9866,,,0,0.1379,0.1667,,0.054,,0.057,,,0.063,0.0808,0.9866,,,0,0.1379,0.1667,,0.0552,,0.0594,,,0.0625,0.0779,0.9866,,,0,0.1379,0.1667,,0.055,,0.058,,,,block of flats,0.0448,"Stone, brick",No,3,1,3,0,-1429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102987,Cash loans,M,Y,Y,2,225000,688500,35284.5,688500,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,0.014464,-12197,-2863,-483,-2549,6,1,1,0,1,0,0,Managers,4,2,2,WEDNESDAY,6,0,0,0,0,0,0,Military,0.235724868,0.322050383,0.266456808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102989,Cash loans,F,N,Y,0,67500,225000,9589.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13494,-1522,-5630,-4449,,1,1,1,1,1,0,Cleaning staff,2,2,2,MONDAY,18,0,0,0,0,0,0,Industry: type 11,0.515478067,0.471027029,0.396219572,0.1969,0.0659,0.9677,0.558,0.052,0,0.069,0.0833,0.0417,0.0643,0.1605,0.0888,0,0,0.2006,0.0684,0.9677,0.5753,0.0525,0,0.069,0.0833,0.0417,0.0657,0.1754,0.0925,0,0,0.1988,0.0659,0.9677,0.5639,0.0524,0,0.069,0.0833,0.0417,0.0654,0.1633,0.0904,0,0,reg oper account,block of flats,0.0983,"Stone, brick",No,0,0,0,0,-1413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
102995,Cash loans,F,N,N,0,216000,272520,21658.5,225000,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.002042,-22743,365243,-199,-4699,,1,0,0,1,0,0,,1,3,3,FRIDAY,15,0,0,0,0,0,0,XNA,0.755065094,0.59887378,0.313916677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102996,Revolving loans,M,Y,Y,1,270000,270000,13500,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.0105,-13832,-2905,-4699,-5079,8,1,1,0,1,0,0,Laborers,3,3,3,SUNDAY,14,0,0,0,0,0,0,Transport: type 4,,0.379486393,0.735220999,0.0072,0.0088,0.9513,0.3336,0.0022,0,0.0345,0.0417,0.0833,0.0015,0.0042,0.0121,0.0077,0.0071,0.0074,0.0092,0.9513,0.3597,0.0022,0,0.0345,0.0417,0.0833,0.0015,0.0046,0.0126,0.0078,0.0075,0.0073,0.0088,0.9513,0.3425,0.0022,0,0.0345,0.0417,0.0833,0.0015,0.0043,0.0123,0.0078,0.0073,reg oper account,block of flats,0.0176,Mixed,No,0,0,0,0,-1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
103000,Cash loans,F,N,Y,0,247500,601470,25614,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-21542,365243,-1706,-1370,,1,0,0,1,1,1,,2,3,3,TUESDAY,9,0,0,0,0,0,0,XNA,0.809481027,0.600553608,,0.0299,0.042,0.9712,0.6056,0.006,0,0.1034,0.125,0.0417,0.0148,0.0235,0.0289,0.0039,0.032,0.0305,0.0436,0.9712,0.621,0.006,0,0.1034,0.125,0.0417,0.0152,0.0257,0.0301,0.0039,0.0338,0.0302,0.042,0.9712,0.6109,0.006,0,0.1034,0.125,0.0417,0.0151,0.0239,0.0294,0.0039,0.0326,reg oper account,block of flats,0.0329,"Stone, brick",No,1,0,1,0,-2062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103001,Cash loans,F,N,Y,2,202500,378706.5,18346.5,306000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-14550,-4097,-485,-5171,,1,1,0,1,1,0,High skill tech staff,3,3,3,WEDNESDAY,7,0,0,0,0,0,0,Electricity,0.371540759,0.159046458,0.783832434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103004,Cash loans,F,N,Y,0,112500,538389,37602,477000,Unaccompanied,Pensioner,Incomplete higher,Married,House / apartment,0.006852,-20615,365243,-3697,-3579,,1,0,0,1,0,0,,2,3,3,WEDNESDAY,7,0,0,0,0,0,0,XNA,0.768175771,0.409515575,0.374020803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
103010,Cash loans,F,N,Y,2,225000,180000,21361.5,180000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-14713,-3322,-154,-5371,,1,1,1,1,0,0,Managers,4,2,2,WEDNESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.744763074,0.664860731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-3312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103025,Cash loans,F,N,Y,3,180000,440784,34956,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.006629,-12451,-1287,-1360,-3606,,1,1,0,1,0,1,Sales staff,5,2,2,WEDNESDAY,7,0,0,0,0,0,0,Self-employed,0.278284849,0.621402429,0.301624892,,,0.9791,,,,0.1034,0.0417,,,,0.01,,0.0045,,,0.9791,,,,0.1034,0.0417,,,,0.0104,,0.0047,,,0.9791,,,,0.1034,0.0417,,,,0.0102,,0.0046,,,0.0088,Mixed,No,2,1,2,1,-502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
103029,Cash loans,M,Y,N,0,162000,108000,11340,108000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006305,-10198,-214,-1595,-2689,14,1,1,1,1,0,0,,1,3,3,WEDNESDAY,12,0,0,0,0,0,0,Security Ministries,0.537445255,0.31037729,0.529889834,0.0495,0.0636,0.9757,0.6668,0.0194,0,0.1034,0.1667,0.2083,0.032,0.0403,0.0268,0,0,0.0504,0.066,0.9757,0.6798,0.0196,0,0.1034,0.1667,0.2083,0.0327,0.0441,0.0279,0,0,0.05,0.0636,0.9757,0.6713,0.0195,0,0.1034,0.1667,0.2083,0.0326,0.041,0.0273,0,0,reg oper account,block of flats,0.0317,"Stone, brick",No,0,0,0,0,-619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103046,Cash loans,F,N,Y,1,234000,1096020,59589,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-11983,-2079,-1197,-4431,,1,1,0,1,0,0,Sales staff,3,2,2,THURSDAY,10,0,0,0,1,1,0,Trade: type 3,,0.589805764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
103056,Cash loans,F,N,N,0,180000,315000,16213.5,315000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.04622,-19584,365243,-9445,-3137,,1,0,0,1,0,0,,1,1,1,THURSDAY,15,0,0,0,0,0,0,XNA,,0.731958579,0.41359676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103062,Cash loans,F,Y,Y,0,180000,603000,32841,603000,Family,Working,Secondary / secondary special,Married,House / apartment,0.018209,-19753,-3121,-1082,-3311,3,1,1,0,1,0,1,Cleaning staff,2,3,3,TUESDAY,9,0,0,0,0,0,0,Industry: type 3,,0.396992279,0.355638717,0.1237,0.0755,0.9801,0.728,0.0923,0,0.069,0.1667,0.2083,0,0.1009,0.0642,0,0,0.1261,0.0783,0.9801,0.7387,0.0932,0,0.069,0.1667,0.2083,0,0.1102,0.0669,0,0,0.1249,0.0755,0.9801,0.7316,0.0929,0,0.069,0.1667,0.2083,0,0.1026,0.0653,0,0,reg oper account,block of flats,0.0505,"Stone, brick",No,0,0,0,0,-922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
